timestamp,action_id,target_position,p_short,p_flat,p_long,position_before,position_after,close,equity
2020-01-06 12:00:00+00:00,0,-1,0.9997937,0.00020636266,3.259343e-08,-1,-1,1574.185,0.9641185906167077
2020-01-06 13:00:00+00:00,0,-1,0.99979395,0.00020610899,3.2511604e-08,-1,-1,1572.885,0.9649147830386922
2020-01-06 14:00:00+00:00,0,-1,0.99979466,0.00020532164,3.2412313e-08,-1,-1,1564.165,0.9702642249292929
2020-01-06 15:00:00+00:00,0,-1,0.99979466,0.0002053426,3.2403783e-08,-1,-1,1564.665,0.9699540708774732
2020-01-06 16:00:00+00:00,0,-1,0.9997938,0.00020617896,3.249697e-08,-1,-1,1564.465,0.9700780532086276
2020-01-06 17:00:00+00:00,0,-1,0.99979347,0.00020649687,3.25549e-08,-1,-1,1566.478,0.9688298519889715
2020-01-06 18:00:00+00:00,0,-1,0.9997937,0.00020630028,3.2565218e-08,-1,-1,1564.765,0.9698893022566786
2020-01-06 19:00:00+00:00,0,-1,0.99979323,0.00020683582,3.2613684e-08,-1,-1,1565.508,0.9694287680860033
2020-01-06 20:00:00+00:00,0,-1,0.99979347,0.00020651282,3.259939e-08,-1,-1,1565.445,0.9694677803506416
2020-01-06 21:00:00+00:00,0,-1,0.99979335,0.00020665466,3.265577e-08,-1,-1,1563.678,0.9705620695577868
2020-01-06 23:00:00+00:00,0,-1,0.99979347,0.00020654808,3.261817e-08,-1,-1,1564.255,0.9702039304050105
2020-01-07 00:00:00+00:00,0,-1,0.9997937,0.00020631347,3.261308e-08,-1,-1,1557.805,0.9742044388586273
2020-01-07 01:00:00+00:00,0,-1,0.99979264,0.00020743444,3.2733695e-08,-1,-1,1558.938,0.9734958947024416
2020-01-07 02:00:00+00:00,0,-1,0.9997919,0.0002080808,3.2868495e-08,-1,-1,1558.958,0.9734834054835669
2020-01-07 03:00:00+00:00,0,-1,0.9997923,0.00020777194,3.2848202e-08,-1,-1,1559.165,0.973354145384876
2020-01-07 04:00:00+00:00,0,-1,0.99979204,0.00020792273,3.288631e-08,-1,-1,1562.425,0.9713189954719709
2020-01-07 05:00:00+00:00,0,-1,0.999793,0.00020708112,3.2847286e-08,-1,-1,1564.668,0.9699245806956818
2020-01-07 06:00:00+00:00,0,-1,0.99979264,0.00020743404,3.2986904e-08,-1,-1,1569.675,0.9668207833562185
2020-01-07 07:00:00+00:00,0,-1,0.9997923,0.00020776481,3.3177326e-08,-1,-1,1564.835,0.969801918044255
2020-01-07 08:00:00+00:00,0,-1,0.9997919,0.00020815524,3.3122245e-08,-1,-1,1566.135,0.9689962468434845
2020-01-07 09:00:00+00:00,0,-1,0.99979097,0.00020902055,3.3294814e-08,-1,-1,1565.608,0.9693223113411725
2020-01-07 10:00:00+00:00,0,-1,0.9997923,0.00020776242,3.3098253e-08,-1,-1,1567.548,0.9681211899340247
2020-01-07 11:00:00+00:00,0,-1,0.99979204,0.00020798917,3.3197637e-08,-1,-1,1565.095,0.9696361682816784
2020-01-07 12:00:00+00:00,0,-1,0.9997925,0.00020753572,3.3058768e-08,-1,-1,1568.085,0.9677837490079843
2020-01-07 13:00:00+00:00,0,-1,0.99979264,0.00020733773,3.3071572e-08,-1,-1,1568.905,0.9672776650430291
2020-01-07 14:00:00+00:00,0,-1,0.99979347,0.0002065863,3.2953352e-08,-1,-1,1568.498,0.9675285929256431
2020-01-07 15:00:00+00:00,0,-1,0.99979323,0.00020675418,3.2933364e-08,-1,-1,1571.048,0.9659556244475447
2020-01-07 16:00:00+00:00,0,-1,0.99979347,0.0002065926,3.3020044e-08,-1,-1,1571.835,0.9654717391197634
2020-01-07 17:00:00+00:00,0,-1,0.9997936,0.00020639432,3.2998198e-08,-1,-1,1572.308,0.9651812072683899
2020-01-07 18:00:00+00:00,0,-1,0.9997937,0.00020634987,3.2971215e-08,-1,-1,1571.208,0.96585645621961
2020-01-07 19:00:00+00:00,0,-1,0.99979407,0.00020594298,3.2850327e-08,-1,-1,1571.745,0.9655263503921259
2020-01-07 20:00:00+00:00,0,-1,0.9997936,0.00020648017,3.2928224e-08,-1,-1,1573.945,0.9641748856374343
2020-01-07 21:00:00+00:00,0,-1,0.9997938,0.00020621376,3.291806e-08,-1,-1,1594.955,0.9513044776198463
2020-01-07 23:00:00+00:00,0,-1,0.9997955,0.00020457401,3.2856075e-08,-1,-1,1598.878,0.9489646200905099
2020-01-08 00:00:00+00:00,0,-1,0.99979526,0.0002047756,3.2780513e-08,-1,-1,1593.365,0.9522366908492286
2020-01-08 01:00:00+00:00,0,-1,0.99979454,0.0002054511,3.274487e-08,-1,-1,1585.408,0.9569920026259322
2020-01-08 02:00:00+00:00,0,-1,0.9997936,0.00020647308,3.280448e-08,-1,-1,1590.658,0.9538229710493374
2020-01-08 03:00:00+00:00,0,-1,0.9997936,0.00020644767,3.278734e-08,-1,-1,1593.105,0.9523556507264536
2020-01-08 04:00:00+00:00,0,-1,0.99979323,0.00020680466,3.286785e-08,-1,-1,1594.428,0.9515647634177632
2020-01-08 05:00:00+00:00,0,-1,0.99979347,0.00020652739,3.276308e-08,-1,-1,1593.085,0.9523662743528886
2020-01-08 06:00:00+00:00,0,-1,0.99979335,0.0002066444,3.2737212e-08,-1,-1,1588.515,0.9550982779018471
2020-01-08 07:00:00+00:00,0,-1,0.99979335,0.00020667988,3.2670098e-08,-1,-1,1580.915,0.9596677952888747
2020-01-08 08:00:00+00:00,0,-1,0.999793,0.00020700904,3.2659496e-08,-1,-1,1583.645,0.958010594818806
2020-01-08 09:00:00+00:00,0,-1,0.99979264,0.00020741289,3.277443e-08,-1,-1,1580.665,0.9598133167498956
2020-01-08 10:00:00+00:00,0,-1,0.99979264,0.0002073318,3.274806e-08,-1,-1,1577.165,0.9619385909911958
2020-01-08 11:00:00+00:00,0,-1,0.9997923,0.00020770734,3.2765854e-08,-1,-1,1575.315,0.9630669360871963
2020-01-08 12:00:00+00:00,0,-1,0.9997923,0.0002077854,3.2752983e-08,-1,-1,1576.678,0.9622336676717448
2020-01-08 13:00:00+00:00,0,-1,0.9997911,0.00020898649,3.296157e-08,-1,-1,1573.485,0.9641823294155352
2020-01-08 14:00:00+00:00,0,-1,0.9997906,0.00020937141,3.3054544e-08,-1,-1,1573.485,0.9641823294155352
2020-01-08 15:00:00+00:00,0,-1,0.9997892,0.00021080846,3.3280024e-08,-1,-1,1558.878,0.9731330415518267
2020-01-08 16:00:00+00:00,0,-1,0.9997687,0.00023137075,4.2210328e-08,-1,-1,1561.878,0.9712602849123364
2020-01-08 17:00:00+00:00,0,-1,0.99975723,0.00024275351,4.3494108e-08,-1,-1,1555.958,0.9749416613621494
2020-01-08 18:00:00+00:00,0,-1,0.99973077,0.00026917228,5.1966662e-08,-1,-1,1554.055,0.9761340547182505
2020-01-08 19:00:00+00:00,0,-1,0.99965894,0.0003409929,7.426924e-08,-1,-1,1559.818,0.9725141953456149
2020-01-08 20:00:00+00:00,0,-1,0.99968374,0.0003161269,6.785807e-08,-1,-1,1556.095,0.9748354086854223
2020-01-08 21:00:00+00:00,0,-1,0.999605,0.00039485196,9.196e-08,-1,-1,1557.985,0.9736513942631568
2020-01-08 23:00:00+00:00,0,-1,0.99959344,0.00040646884,9.878256e-08,-1,-1,1556.565,0.9745388129352581
2020-01-09 00:00:00+00:00,0,-1,0.9995721,0.00042775305,1.06884364e-07,-1,-1,1559.675,0.972591694949033
2020-01-09 01:00:00+00:00,0,-1,0.99966323,0.00033661403,7.7354464e-08,-1,-1,1560.495,0.972080354323673
2020-01-09 02:00:00+00:00,0,-1,0.9996941,0.00030576807,6.5816906e-08,-1,-1,1558.735,0.9731767124815714
2020-01-09 03:00:00+00:00,0,-1,0.9996842,0.00031565136,6.870462e-08,-1,-1,1558.325,0.9734326908564186
2020-01-09 04:00:00+00:00,0,-1,0.999699,0.0003009091,6.250233e-08,-1,-1,1555.265,0.9753441689075444
2020-01-09 05:00:00+00:00,0,-1,0.99969995,0.00029997472,6.2956815e-08,-1,-1,1544.068,0.9823660774949929
2020-01-09 06:00:00+00:00,0,-1,0.9983543,0.0016447156,9.1259653e-07,-1,-1,1545.478,0.9814690080853115
2020-01-09 07:00:00+00:00,0,-1,0.99789953,0.0020988553,1.5199803e-06,-1,-1,1547.268,0.9803322532919903
2020-01-09 08:00:00+00:00,0,-1,0.99801385,0.0019846396,1.5700494e-06,-1,-1,1546.285,0.9809550714495339
2020-01-09 09:00:00+00:00,0,-1,0.9980508,0.0019477747,1.4387425e-06,-1,-1,1547.395,0.9802508932874817
2020-01-09 10:00:00+00:00,0,-1,0.9979292,0.0020694379,1.3438454e-06,-1,-1,1548.355,0.9796427480772697
2020-01-09 11:00:00+00:00,0,-1,0.9980197,0.0019791785,1.1375142e-06,-1,-1,1554.645,0.9756630710100559
2020-01-09 12:00:00+00:00,0,-1,0.9990314,0.0009682708,3.8917364e-07,-1,-1,1549.785,0.9787131065648667
2020-01-09 13:00:00+00:00,0,-1,0.9992004,0.000799244,3.0054122e-07,-1,-1,1551.645,0.9775384879060135
2020-01-09 14:00:00+00:00,0,-1,0.99916565,0.0008340323,3.1433993e-07,-1,-1,1546.665,0.9806758947676165
2020-01-09 15:00:00+00:00,0,-1,0.9990344,0.0009651318,4.196633e-07,-1,-1,1549.455,0.9789068719046168
2020-01-09 16:00:00+00:00,0,-1,0.99902225,0.0009774494,3.8695435e-07,-1,-1,1549.188,0.9790755558191536
2020-01-09 17:00:00+00:00,0,-1,0.9993668,0.0006329554,1.9748651e-07,-1,-1,1552.665,0.9768781170915214
2020-01-09 18:00:00+00:00,0,-1,0.99953914,0.00046076547,1.2267864e-07,-1,-1,1552.655,0.9768844087134558
2020-01-09 19:00:00+00:00,0,-1,0.99962556,0.00037427872,8.87879e-08,-1,-1,1550.695,0.9781175824971221
2020-01-09 20:00:00+00:00,0,-1,0.9996731,0.0003267686,7.27223e-08,-1,-1,1551.685,0.9774931293282707
2020-01-09 21:00:00+00:00,0,-1,0.99969673,0.00030318086,6.290211e-08,-1,-1,1552.645,0.9768883716589273
2020-01-09 23:00:00+00:00,0,-1,0.99973637,0.0002635844,5.0084246e-08,-1,-1,1551.845,0.9773917131808637
2020-01-10 00:00:00+00:00,0,-1,0.9997538,0.00024624623,4.5001546e-08,-1,-1,1547.918,0.979865038324587
2020-01-10 01:00:00+00:00,0,-1,0.99975854,0.0002415115,4.298023e-08,-1,-1,1548.795,0.9793098786594039
2020-01-10 02:00:00+00:00,0,-1,0.99975985,0.0002401803,4.220794e-08,-1,-1,1546.295,0.9808906396359361
2020-01-10 03:00:00+00:00,0,-1,0.9997569,0.00024317257,4.1795484e-08,-1,-1,1547.035,0.9804212213985813
2020-01-10 04:00:00+00:00,0,-1,0.9997522,0.0002478151,4.2973564e-08,-1,-1,1548.335,0.9795973566587285
2020-01-10 05:00:00+00:00,0,-1,0.99977,0.00023005532,3.852767e-08,-1,-1,1547.825,0.9799200223944357
2020-01-10 06:00:00+00:00,0,-1,0.9997745,0.00022551783,3.714109e-08,-1,-1,1550.675,0.978115702097358
2020-01-10 07:00:00+00:00,0,-1,0.9997818,0.00021827391,3.579331e-08,-1,-1,1551.005,0.977907548756592
2020-01-10 08:00:00+00:00,0,-1,0.99978477,0.00021521517,3.4820445e-08,-1,-1,1548.245,0.9796477267924901
2020-01-10 09:00:00+00:00,0,-1,0.999782,0.00021797171,3.5214878e-08,-1,-1,1548.755,0.9793250257079302
2020-01-10 10:00:00+00:00,0,-1,0.99978095,0.00021910985,3.535719e-08,-1,-1,1550.588,0.9781659638988498
2020-01-10 11:00:00+00:00,0,-1,0.9997814,0.00021857691,3.538736e-08,-1,-1,1549.445,0.9788870088809704
2020-01-10 12:00:00+00:00,0,-1,0.999785,0.00021506136,3.452359e-08,-1,-1,1548.625,0.9794050571803824
2020-01-10 13:00:00+00:00,0,-1,0.9997907,0.00020930993,3.4243754e-08,-1,-1,1553.305,0.9764452601555351
2020-01-10 14:00:00+00:00,0,-1,0.99978894,0.000211051,3.3693638e-08,-1,-1,1558.615,0.9731072651504165
2020-01-10 15:00:00+00:00,0,-1,0.99979156,0.00020846068,3.3644408e-08,-1,-1,1559.928,0.9722875054027285
2020-01-10 16:00:00+00:00,0,-1,0.99979335,0.00020663987,3.337615e-08,-1,-1,1559.348,0.9726490135961409
2020-01-10 17:00:00+00:00,0,-1,0.9997911,0.00020888248,3.355173e-08,-1,-1,1558.458,0.9732041543486223
2020-01-10 18:00:00+00:00,0,-1,0.9997912,0.0002088345,3.3373404e-08,-1,-1,1558.785,0.9729999539412504
2020-01-10 19:00:00+00:00,0,-1,0.99979085,0.00020918784,3.3353157e-08,-1,-1,1560.198,0.9721179535788407
2020-01-10 20:00:00+00:00,0,-1,0.99979156,0.00020847181,3.3258527e-08,-1,-1,1561.785,0.9711291360106027
2020-01-10 21:00:00+00:00,0,-1,0.99978894,0.00021107597,3.359238e-08,-1,-1,1558.595,0.9731127009339908
2020-01-13 00:00:00+00:00,0,-1,0.9997873,0.00021271102,3.362784e-08,-1,-1,1556.675,0.974311457753943
2020-01-13 01:00:00+00:00,0,-1,0.9997905,0.00020953159,3.3074784e-08,-1,-1,1556.075,0.9746869933504241
2020-01-13 02:00:00+00:00,0,-1,0.99979025,0.00020978646,3.305674e-08,-1,-1,1556.685,0.9743049043984496
2020-01-13 03:00:00+00:00,0,-1,0.99979013,0.00020987948,3.3061465e-08,-1,-1,1555.625,0.9749683418945793
2020-01-13 04:00:00+00:00,0,-1,0.99978715,0.00021287132,3.3408426e-08,-1,-1,1555.095,0.9753005127077277
2020-01-13 05:00:00+00:00,0,-1,0.9997893,0.00021071863,3.3079793e-08,-1,-1,1555.135,0.9752754261242661
2020-01-13 06:00:00+00:00,0,-1,0.9997899,0.00021011556,3.2804234e-08,-1,-1,1552.638,0.9768413755363958
2020-01-13 07:00:00+00:00,0,-1,0.99979144,0.00020857679,3.2715928e-08,-1,-1,1550.315,0.9783028897563046
2020-01-13 08:00:00+00:00,0,-1,0.99978894,0.0002110323,3.3440873e-08,-1,-1,1547.905,0.9798236838944717
2020-01-13 09:00:00+00:00,0,-1,0.9997626,0.00023742195,3.8528267e-08,-1,-1,1551.108,0.9777961852692242
2020-01-13 10:00:00+00:00,0,-1,0.9997849,0.00021514914,3.372764e-08,-1,-1,1552.845,0.9767012054394426
2020-01-13 11:00:00+00:00,0,-1,0.99978894,0.00021113234,3.3190002e-08,-1,-1,1554.895,0.9754118060008953
2020-01-13 12:00:00+00:00,0,-1,0.99979085,0.00020915871,3.299641e-08,-1,-1,1554.638,0.9755730264268033
2020-01-13 13:00:00+00:00,0,-1,0.99979204,0.00020793482,3.3014327e-08,-1,-1,1551.065,0.9778151705294322
2020-01-13 14:00:00+00:00,0,-1,0.99978703,0.00021294966,3.4594322e-08,-1,-1,1551.445,0.9775756126999401
2020-01-13 15:00:00+00:00,0,-1,0.9997855,0.00021448896,3.506032e-08,-1,-1,1550.545,0.9781427085695519
2020-01-13 16:00:00+00:00,0,-1,0.9997873,0.00021271386,3.4283634e-08,-1,-1,1549.628,0.9787211870166518
2020-01-13 17:00:00+00:00,0,-1,0.9997831,0.00021687464,3.5214114e-08,-1,-1,1549.465,0.9788241353071342
2020-01-13 18:00:00+00:00,0,-1,0.99978393,0.00021604868,3.4809727e-08,-1,-1,1549.675,0.9786914746349573
2020-01-13 19:00:00+00:00,0,-1,0.9997837,0.0002162826,3.4880966e-08,-1,-1,1548.555,0.9793988064636252
2020-01-13 20:00:00+00:00,0,-1,0.9997813,0.00021874184,3.5235683e-08,-1,-1,1547.475,0.9800818630621838
2020-01-13 21:00:00+00:00,0,-1,0.9997677,0.00023229337,3.771342e-08,-1,-1,1545.175,0.9815385510765576
2020-01-13 23:00:00+00:00,0,-1,0.99971944,0.00028048546,5.6606414e-08,-1,-1,1543.428,0.9826482945352149
2020-01-14 00:00:00+00:00,0,-1,0.999482,0.00051783596,2.4096724e-07,-1,-1,1537.555,0.986387434575311
2020-01-14 01:00:00+00:00,0,-1,0.9977586,0.002229984,1.1393755e-05,-1,-1,1540.015,0.9848092711346177
2020-01-14 02:00:00+00:00,0,-1,0.99874383,0.0012548815,1.3253481e-06,-1,-1,1538.698,0.9856514667041961
2020-01-14 03:00:00+00:00,0,-1,0.99886584,0.0011328853,1.3048603e-06,-1,-1,1538.875,0.9855380849297306
2020-01-14 04:00:00+00:00,0,-1,0.9988758,0.0011231812,9.031244e-07,-1,-1,1537.875,0.9861785125700067
2020-01-14 05:00:00+00:00,0,-1,0.9987103,0.0012870795,2.6221198e-06,-1,-1,1539.665,0.9850306562504096
2020-01-14 06:00:00+00:00,0,-1,0.9991696,0.0008297194,7.4326215e-07,-1,-1,1543.055,0.9828618377576277
2020-01-14 07:00:00+00:00,0,-1,0.99964964,0.00035025185,9.3584774e-08,-1,-1,1544.408,0.9820000330478242
2020-01-14 08:00:00+00:00,0,-1,0.99972135,0.00027857168,6.122808e-08,-1,-1,1543.995,0.9822626359439816
2020-01-14 09:00:00+00:00,0,-1,0.9997198,0.000280223,5.9343968e-08,-1,-1,1544.955,0.9816519007210656
2020-01-14 10:00:00+00:00,0,-1,0.9997447,0.00025530445,4.8963106e-08,-1,-1,1543.025,0.9828782070978802
2020-01-14 11:00:00+00:00,0,-1,0.9997466,0.00025335583,5.039629e-08,-1,-1,1543.088,0.9828380772704003
2020-01-14 12:00:00+00:00,0,-1,0.9997402,0.00025985055,5.2506163e-08,-1,-1,1544.065,0.9822157972698473
2020-01-14 13:00:00+00:00,0,-1,0.9997427,0.00025735048,5.562423e-08,-1,-1,1546.308,0.9807889726003703
2020-01-14 14:00:00+00:00,0,-1,0.99975353,0.00024649076,5.0296578e-08,-1,-1,1542.935,0.9829283919169496
2020-01-14 15:00:00+00:00,0,-1,0.99972576,0.00027406448,6.106041e-08,-1,-1,1542.388,0.9832768588519654
2020-01-14 16:00:00+00:00,0,-1,0.9997328,0.00026723277,5.58121e-08,-1,-1,1543.475,0.982583893174346
2020-01-14 17:00:00+00:00,0,-1,0.99974865,0.0002512989,4.737311e-08,-1,-1,1545.665,0.9811897282374005
2020-01-14 18:00:00+00:00,0,-1,0.9997799,0.00022014156,3.6828013e-08,-1,-1,1545.998,0.9809783394956595
2020-01-14 19:00:00+00:00,0,-1,0.9997811,0.00021890686,3.6195523e-08,-1,-1,1546.948,0.9803755383131736
2020-01-14 20:00:00+00:00,0,-1,0.9997762,0.00022377132,3.7025366e-08,-1,-1,1545.665,0.9811886372768466
2020-01-14 21:00:00+00:00,0,-1,0.99975437,0.00024562766,3.926043e-08,-1,-1,1549.495,0.9787573520496011
2020-01-14 23:00:00+00:00,0,-1,0.99975497,0.00024499663,4.027375e-08,-1,-1,1549.095,0.9790100169119077
2020-01-15 00:00:00+00:00,0,-1,0.9997658,0.00023418784,3.7956756e-08,-1,-1,1547.248,0.9801772994228164
2020-01-15 01:00:00+00:00,0,-1,0.99978405,0.00021597165,3.452178e-08,-1,-1,1552.125,0.9770877335036586
2020-01-15 02:00:00+00:00,0,-1,0.99978596,0.00021399728,3.4576473e-08,-1,-1,1552.035,0.9771443899559515
2020-01-15 03:00:00+00:00,0,-1,0.9997768,0.00022322153,3.5942474e-08,-1,-1,1551.965,0.9771884611961602
2020-01-15 04:00:00+00:00,0,-1,0.9997776,0.00022245327,3.562439e-08,-1,-1,1553.165,0.9764328860682189
2020-01-15 05:00:00+00:00,0,-1,0.9997818,0.0002182098,3.492657e-08,-1,-1,1550.728,0.9779649621472885
2020-01-15 06:00:00+00:00,0,-1,0.9997898,0.00021018648,3.3343074e-08,-1,-1,1552.725,0.976705556223485
2020-01-15 07:00:00+00:00,0,-1,0.9997873,0.00021275647,3.3822744e-08,-1,-1,1553.405,0.9762778180353113
2020-01-15 08:00:00+00:00,0,-1,0.9997893,0.00021066278,3.3511117e-08,-1,-1,1553.165,0.9764286522841572
2020-01-15 09:00:00+00:00,0,-1,0.9997873,0.00021275808,3.37404e-08,-1,-1,1551.855,0.97725221033143
2020-01-15 10:00:00+00:00,0,-1,0.9997869,0.00021304308,3.358078e-08,-1,-1,1551.985,0.977170345216878
2020-01-15 11:00:00+00:00,0,-1,0.9997876,0.00021243295,3.3443506e-08,-1,-1,1550.705,0.9779762666928443
2020-01-15 12:00:00+00:00,0,-1,0.9997894,0.00021053989,3.2993594e-08,-1,-1,1554.698,0.9754580190358724
